index,NMF_0,NMF_1,NMF_2,NMF_3,NMF_4,NMF_5,NMF_6,NMF_7,NMF_8,NMF_9,NMF_10,NMF_11,NMF_12
TCP1,0.0,0.03967264,0.035137977,0.21677317,0.1076299,0.24251343,0.1942337,0.18700677,0.50922406,0.19990906,0.034709293,0.5182064,0.051276613
AC147651.3,0.045189478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038470097,0.9043483
NUDT1,0.25551787,0.13735458,0.021970723,0.06412724,0.06392433,0.051596887,0.23051861,0.0,0.2592849,0.0,0.09673512,0.49517468,0.012579635
BRAT1,0.017863361,0.0,0.0,0.0,0.3220845,0.006182037,0.005723462,0.0,0.11808812,0.14311752,0.104727566,0.3563928,0.0031592287
IQCE,0.04641892,0.0,0.0,0.0,0.0,0.0,0.0,0.075846255,0.05420156,0.0,0.12813118,0.0,0.0
TNRC18,0.0,0.12257091,0.03866142,0.072960354,0.059545163,0.014212589,0.1268054,0.07680727,0.0,0.0,0.1672615,0.0,0.0
DAGLB,0.0,0.07803782,0.0,0.028322684,0.065801606,0.3666646,0.022730518,0.0,0.0,0.0,0.19200188,0.006937724,0.0036551815
C7orf26,0.1658265,0.0,0.20715933,0.08461777,0.29806566,0.0,0.07972398,0.072007686,0.103376046,0.20395577,0.08559439,0.092209116,0.0070697395
PHF14,0.12940314,0.02604308,0.27688205,0.3318294,0.15786847,0.07074462,0.05585849,0.15497069,0.061504137,0.24665906,0.051975105,0.30890593,0.0
ARL4A,0.003459286,0.021951415,0.24752861,0.6004526,0.0,0.19753417,0.36630684,0.050165545,0.40839404,0.0,0.22793582,0.0,0.0
HDAC9,0.0,0.16926643,0.0,0.21533005,0.49558973,0.0,0.0,0.0,0.0,0.019309605,0.16367698,0.014124815,0.0
IL6,0.0038349337,0.017116837,0.017731944,0.54245,0.0,0.0,0.02154408,0.0,0.0,0.0,0.038986795,0.016417898,0.0
NUPL2,0.06522452,0.09169794,0.06459395,0.022229934,0.17910524,0.0,0.0,0.032116532,0.17698413,0.1730008,0.0196419,0.63588727,0.0
AC005082.12,0.10149922,0.0,0.11386424,0.015550605,0.0,0.0,0.0,0.019029258,0.0,0.0,0.16039717,0.0,0.0
SKAP2,0.0,0.15315393,0.0,0.27717564,0.32923692,0.06642068,0.27195582,0.2259476,0.10796426,0.08450099,0.26794517,0.0,0.014159668
JAZF1,0.00029461537,0.02525494,0.0,0.19018541,0.18911374,0.009485264,0.23233075,0.20912921,0.18325841,0.0,0.060472406,0.0,0.004889596
CHN2,0.0,0.06587787,0.0,0.0,0.07636532,0.048178256,0.18495451,0.004120856,0.0,0.0,0.3501597,0.0,0.0
GARS,0.15791416,0.1319748,0.20713052,0.0,0.023771953,0.18745913,0.16876264,0.09602264,0.20563383,0.0,0.035597354,0.15720928,0.0
NT5C3A,0.42808938,0.040255185,0.36211565,0.32715702,0.14195187,0.0,0.08350325,0.09606453,0.03588961,0.0,0.0,0.0,0.45413515
HERPUD2,0.13152505,0.0,0.3011908,0.15522338,0.0,0.043313455,0.09685129,0.1073038,0.35333994,0.29607615,0.08386189,0.0,0.0
STK17A,0.0,0.0,0.5635635,0.49013618,0.061125576,0.6056447,0.0,0.3195207,0.27744946,0.3283321,0.0,0.22106202,0.0
BLVRA,0.18052356,0.0,0.02224076,0.0,0.013579157,0.01774464,0.64282596,0.0,0.15674211,0.082292005,0.79840094,0.088754654,0.0
URGCP,0.0,0.031560574,0.3461883,0.15857206,0.0,0.00064671383,0.025762053,0.16610447,0.164177,0.0,0.0,0.0,0.0
UBE2D4,0.0,0.0,0.0,0.007634914,0.14954168,0.08507127,0.25942656,0.025730995,0.22935046,0.0,0.099576704,0.06035878,0.0
LINC00957,0.0,0.005940264,0.0052498537,0.05571489,0.039912943,0.0,0.0,0.0,0.0,0.05370748,0.012127691,0.01899853,0.0019964073
AEBP1,0.0,0.07519307,0.014439465,0.077393666,0.20902462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
POLD2,0.12465479,0.099927,0.17431793,0.14071208,0.28051552,0.5336486,0.08321521,0.0,0.12229852,0.0,0.0,0.08192257,0.0
DDX56,0.11919446,0.010988792,0.16381921,0.07556241,0.013691475,0.13916324,0.101255685,0.09819508,0.18145165,0.11110684,0.07569441,0.1619112,0.0
CCM2,0.08492884,0.0,0.2843365,0.08825326,0.024728708,0.37097436,0.2401392,0.21453075,0.26476353,0.0,0.041315418,0.38819203,0.044349164
CCT6A,0.0,0.12066648,0.17926697,0.17819801,0.13246709,0.2673468,0.180843,0.16022913,0.21321733,0.112612896,0.07699496,0.6512935,0.0
ERV3-1,0.0421411,0.0,0.21512303,0.223848,0.0035711562,0.5724882,0.0,0.05631102,0.0,0.16418,0.026345976,0.0,0.20169981
ZNF92,0.0,0.0,0.2847468,0.46573615,0.43822813,0.065710954,0.0,0.17425352,0.0,0.15185791,0.0,0.0,0.0
GUSB,0.12099325,0.19361815,0.0,0.0,0.0,0.043513637,0.36060205,0.0765689,0.063665405,0.020654092,0.13644674,0.64187676,0.086310975
RP11-792A8.4,0.112753585,0.022140654,0.088827394,0.0,0.18806084,0.0,0.04918664,0.23369317,0.0,0.13160893,0.11329803,0.30808166,0.0
LAT2,0.07832729,0.17508489,0.0,0.9889182,0.13292892,0.0,0.0,0.56918055,0.0,0.0,0.32702288,0.0,0.0
RFC2,0.10700243,0.0,0.0,0.2732396,0.0,0.21600738,0.12716985,0.14928906,0.09134634,0.026102012,0.08683613,0.21055079,0.08773229
YWHAG,0.0,0.10631018,0.058320552,0.0,0.0,0.47835425,0.1733941,0.0,0.0,0.0,0.12949833,0.0,0.045945574
FGL2,0.14698012,0.14317958,0.0,0.0,0.0,0.0,0.87103313,0.060147323,0.0,0.0,0.6643264,0.00074901525,0.009970872
TMEM60,0.092186905,0.007144281,0.035466388,0.0,0.45348176,0.46154916,0.14563818,0.025283938,0.32801196,0.0,0.06899648,0.0,0.03965383
ABCB1,0.0,0.0,0.0,0.0,0.025570594,0.43012163,0.0,0.3912257,0.01708469,0.0,0.0,0.0,0.0
RBM48,0.0,0.0,0.15536022,0.12134633,0.0,0.0,0.0,0.0014503878,0.0,0.0,0.0,0.6781496,0.0
SAMD9L,0.80955404,0.13882251,0.0,0.28746414,0.05325684,0.2067739,0.046188634,0.12398072,0.0,0.07874504,0.06267056,0.0,0.0
GNG11,0.0,0.0,0.0,0.0,0.0,0.0,0.018078834,0.0,0.0,0.036399983,0.0,0.0,1.7307073
BET1,0.11802496,0.06752039,0.0,0.15317246,0.0,0.800703,0.062337425,0.02699625,0.09798574,0.0,0.01575487,0.0,0.13049191
ARPC1B,0.0,0.007975378,0.07311495,0.23711568,0.04566562,0.08912799,0.2831278,0.25340825,0.30574426,0.20076068,0.70373595,0.0611474,0.35294825
LRCH4,0.07313259,0.06269949,0.24170619,0.14223537,0.15017602,0.16133596,0.28352782,0.22990496,0.40191436,0.0050640474,0.12421402,0.16059661,0.004454433
ALKBH4,0.0,0.049152337,0.0,0.021433549,0.0,0.0,0.03563659,0.17031862,0.0015843627,0.19035059,0.082825966,0.5499586,0.0
DNAJC2,0.0,0.14774926,0.3036422,0.14286688,0.06746481,0.0,0.10555111,0.18676937,0.25538108,0.22441386,0.2028679,0.014023348,0.012070869
CTB-152G17.6,0.0,0.0,0.06264964,0.051828478,0.0422752,0.0,0.0,0.01657803,0.038457528,0.02969913,0.0,0.0,0.0026614664
PRKAR2B,0.0,0.116269566,0.00031691804,0.0,0.0,0.0,0.0,0.0,0.028843926,0.0,0.0,0.0,0.4367205
HBP1,0.0,0.0,0.2738944,0.015935082,0.17987572,0.49195436,0.18410349,0.19860989,0.15805177,0.004778895,0.088357344,0.0033802916,0.058638312
PNPLA8,0.00775891,0.08782079,0.18382165,0.09630288,0.42981255,0.25333813,0.14899923,0.084874384,0.031415485,0.0,0.076419026,0.085802495,0.0
CAPZA2,0.01621827,0.070348,0.155758,0.19988784,0.031401217,0.14659542,0.4735337,0.22721826,0.338922,0.111580096,0.25099042,0.25052783,0.21367301
SND1,0.29052252,0.053346135,0.0,0.0971831,0.24607545,0.0,0.14035778,0.103352584,0.41254982,0.19532561,0.18725245,0.0,0.0
ATP6V1F,0.0020617761,0.0585888,0.2430068,0.20274942,0.07337973,0.11555451,0.2389617,0.37267193,0.21656929,0.10661457,0.71899295,0.26588905,0.098910205
TSPAN33,0.06572854,0.1100832,0.0055844565,0.14581072,0.0,0.0,0.0,0.0,0.0,0.0,0.044432223,0.0,0.2944932
RP11-138A9.2,0.033590186,0.03928282,0.10163188,0.0,0.0,0.0,0.07639703,0.039194964,0.3533121,0.0,0.02416406,0.0,0.0
MKLN1,0.15625325,0.09708782,0.33929026,0.18560901,0.0,0.0,0.11326833,0.093845636,0.0,0.094145544,0.0,0.011320947,0.0
EXOC4,0.0,0.0,0.013316232,0.24291965,0.028759029,0.115548745,0.05756159,0.04253398,0.40410644,0.19257317,0.09047399,0.13431121,0.0
TMEM140,0.34204647,0.04525022,0.0030247446,0.0,0.0,0.0,0.0,0.18275014,0.0,0.016622843,0.0,0.2789616,0.5652425
WDR91,0.0,0.10102279,0.19950074,0.074543945,0.0,0.0,0.01396741,0.0,0.0,0.15016659,0.053754847,0.0,0.0
MRPS33,0.051684115,0.05880425,0.3259242,0.102568,0.021749632,0.3306606,0.12197485,0.087795414,0.46039072,0.017827729,0.07031869,0.0,0.0013861702
RP5-894A10.2,0.0,0.045950335,0.09146836,0.017828241,0.11658613,0.0,0.051686075,0.0,0.0010185069,0.0,0.012916365,0.0,0.0
SSBP1,0.1971997,0.017467095,0.46131077,0.15343884,0.08661705,0.22890227,0.12690826,0.20041527,0.39328834,0.14903618,0.07121873,0.2820896,0.0
ZYX,0.028004294,0.18104118,0.07030515,0.0,0.0,0.07344427,0.38492146,0.1467931,0.31806523,0.034607843,0.5082682,0.20365304,0.13395013
ZNF212,0.0,0.0,0.03304656,0.015160513,0.017468942,0.033743396,0.036635,0.172813,0.030050052,0.115710326,0.05257673,0.080059215,0.001500442
ZNF467,0.0,0.33074385,0.066005595,0.0,0.0,0.0,0.0531685,0.0,0.0,0.0,0.64165866,0.0,0.0
ATP6V0E2,0.0,0.0,0.51687294,0.0,0.0,0.2302302,0.0,0.05810374,0.03737967,0.08317256,0.0,0.6871404,0.0
GIMAP7,0.24127062,0.0,0.61730814,0.0,0.0,0.13131787,0.0,0.34784588,0.5770688,0.49065712,0.09655708,0.100984536,0.0
GIMAP4,0.31007808,0.0,0.5384901,0.0,0.0,0.18119198,0.05644854,0.18370044,0.46632326,0.48706904,0.19747531,0.1555212,0.018262964
GIMAP2,0.03857248,0.0,0.46262592,0.0,0.0,0.38129574,0.23682304,0.16033052,0.37949356,0.26557288,0.21294326,0.08146341,0.0018516914
GIMAP5,0.20438537,0.0,0.70859754,0.0,0.0,0.22093986,0.0,0.20677522,0.61105174,0.30658975,0.0,0.16289397,0.0
CHPF2,0.006225911,0.044723872,0.2650058,0.09938729,0.023757307,0.111181095,0.08999242,0.09083898,0.0,0.073126085,0.07177516,0.0,0.0030121666
SMARCD3,0.0,0.05345973,0.0,0.0,0.0,0.0750918,0.0,0.0,0.03266994,0.0,0.64649945,0.0,0.0
LINC01003,0.15560257,0.09673594,0.14978842,0.14888644,0.041245554,0.036332604,0.103652745,0.111001045,0.0,0.19262345,0.17136253,0.031676747,0.26706767
RP11-5C23.1,0.0,0.0065625343,0.107874356,0.006338956,0.020010412,0.0,0.047985528,0.030303543,0.0,0.0,0.00040514854,0.06548595,0.0075431163
PAXIP1-AS1,0.0,0.0,0.24412534,0.08510076,0.0,0.018871957,0.0,0.007449199,0.0,0.0,0.0,0.7737054,0.0
PTPRN2,0.14205647,6.305068e-06,0.00314394,0.21130101,0.0,0.0,0.0,0.1539343,0.11763349,0.04180212,0.011958719,0.33832297,0.0
GTPBP6,0.0536824,0.0,0.19571339,0.07684881,0.2198647,0.38186008,0.12448309,0.08711741,0.29727536,0.07097212,0.116321005,0.0,0.0
ARSD,0.0,0.06468286,0.0,0.0,0.09411304,0.0,0.2708424,0.1255346,0.0,0.030233722,0.12563995,0.0,0.0
RP11-706O15.1,0.0,0.0,0.049064584,0.0010734403,0.024324838,0.25195655,0.0,0.0,0.16511384,0.0,0.0,0.07824195,0.0
HCCS,0.09866388,0.17381449,0.037400845,0.08527606,0.24696754,0.17297874,0.1695604,0.0,0.19557679,0.0,0.12119747,0.0,0.0
ARHGAP6,0.006554133,0.0,0.0,0.0,0.03239505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6141708
PRPS2,0.0,0.078032136,0.4419705,0.24722114,0.0,0.0,0.044882055,0.06701172,0.0,0.23359789,0.08905889,0.0,0.0
RAB9A,0.075380474,0.024183525,0.10430705,0.031988762,0.0040283403,0.0,0.07392177,0.13315588,0.12864952,0.6284177,0.14372468,0.29740813,0.0
REPS2,0.01628338,0.0,0.0,0.007255297,0.0,0.0,0.12437668,0.0,0.0,0.0,0.051066954,0.08764841,0.0017137179
SH3KBP1,0.063138224,0.08613443,0.20623435,0.07600395,0.18329664,0.13267359,0.17754081,0.28553975,0.47148287,0.21684226,0.16575757,0.16825609,0.0
SMS,0.06000084,0.022584772,0.06238721,0.195552,0.02903676,0.0,0.4186616,0.07383468,0.28409708,0.29306635,0.39876845,0.25090498,0.0877337
PRDX4,0.015482321,0.17754315,0.0,0.0,0.25407165,0.2869272,0.31901565,0.07928493,0.3271776,0.06676665,0.16291997,0.17041855,0.0
SAT1,0.10922433,0.0,0.009999791,0.17006381,0.14604282,0.057878792,0.7175482,0.04074431,0.093299225,0.15040803,0.9482297,0.0,0.31969333
ZFX,0.0,0.0,0.0,0.036879223,0.0,0.21711153,0.09985538,0.0006271639,0.034490976,0.0,0.07512788,0.28969565,0.0027651007
MID1IP1,0.047889665,0.12874883,0.3333582,0.0915096,0.16804498,0.005615971,0.25191125,0.04848926,0.2900752,0.15981522,0.37275556,0.0,0.012581949
KRBOX4,0.18315268,0.0,0.0,0.12100879,0.0,0.25881672,0.00088297087,0.06365005,0.09957098,0.05717796,0.0,0.3014058,0.0
CDK16,0.0,0.03572534,0.27645624,0.041233674,0.42440057,0.0,0.23340535,0.18800886,0.0,0.0,0.06975461,0.0,0.030481184
RBM3,0.0,0.0,0.31207383,0.27718627,0.21952283,0.1738213,0.1365212,0.3824408,0.3338318,0.37257484,0.39047533,0.115717895,0.0
PQBP1,0.103717364,0.17313954,0.22178273,0.08973527,0.103392035,0.4009876,0.06807113,0.073484406,0.28922758,0.0023517336,0.3052205,0.23305868,0.0
SLC35A2,0.12751977,0.0,0.14301057,0.0,0.0,0.0,0.0,0.0,0.0,0.19851147,0.1702569,0.26219782,0.0
OTUD5,0.0,0.13248242,0.18139066,0.06090971,0.369749,0.15579598,0.109977275,0.118408754,0.15121263,0.04184206,0.10140741,0.0,0.021032507
PRAF2,0.056372706,0.0,0.37690586,0.083187476,0.10279334,0.0,0.0,0.25588387,0.2207261,0.22965942,0.047704324,0.0,0.0
WDR45,0.07272882,0.073332265,0.07564303,0.18944244,0.011871053,0.049648993,0.24809448,0.29877174,0.07048631,0.27173188,0.12590612,0.23679425,0.07459062
GPKOW,0.009928011,0.04252542,0.10201328,0.02340561,0.041874424,0.0,0.015497628,0.1442286,0.03620651,0.3522765,0.0,0.4612855,0.022021791
SYP,0.0056225983,0.0004796042,0.018271873,0.039154768,0.0,0.007150256,0.040704384,0.0,0.013232617,0.0,0.0010640027,0.0,0.0016996997
CCDC22,0.33313742,0.23665762,0.08781263,0.08347847,0.0,0.0,0.0791957,0.10257862,0.33531618,0.0,0.002366938,0.0,0.0
MAGEH1,0.10254355,0.0,0.26246724,0.0,0.16213386,0.0,0.027325649,0.08626499,0.4651921,0.0,0.0,0.1928927,0.0
PJA1,0.0,0.0,0.13623823,0.011399437,0.40603393,0.28640267,0.0065851477,0.0,0.05076819,0.17485674,0.005225581,0.0,0.0024825523
PDZD11,0.0,0.03493213,0.09009248,0.08117698,0.15631059,0.0,0.2715819,0.37495524,0.2128884,0.23603071,0.0,0.2101986,0.014490826
NONO,0.13811201,0.1138037,0.49403852,0.23873988,0.046640728,0.22803558,0.07722594,0.18774725,0.20141508,0.20475909,0.12139234,0.07003059,0.00364195
P2RY10,0.0,0.0,0.19681174,0.33990747,0.6436818,0.0,0.038495302,0.0,0.24071613,0.2136102,0.0,0.0,0.0
ITM2A,0.07061613,0.0,0.36922362,0.0,0.0,0.06425816,0.0,0.0,0.8971065,0.20408818,0.0,0.19675314,0.01738749
SYTL4,0.0,0.017733807,0.0,0.0,0.014621936,0.0,0.019073686,0.0,0.0025055383,0.0,0.0,0.017088773,0.25841516
BTK,0.0,0.18010849,0.0,0.7042632,0.38121527,0.0,0.7006208,0.0,0.0,0.0,0.15272513,0.0,0.20390545
ARMCX5,0.0056117745,0.03511869,0.0,0.0,0.0,0.12621862,0.0,0.0,0.0,0.0,0.012658968,0.48524964,0.0
BEX4,0.14293827,0.22125201,0.62675244,0.09629881,0.0768005,0.32298917,0.020944167,0.1927928,0.048192397,0.0,0.005134678,0.092781365,0.00063843024
TCEAL8,0.0,0.13989867,0.2788151,0.0,0.11461014,0.366106,0.0,0.16228423,0.24965008,0.07525629,0.08308868,0.52313375,0.053821214
TCEAL4,0.0,0.1788885,0.48448518,0.0010317112,0.34811303,0.064302,0.0,0.0,0.08791945,0.11226265,0.060455494,0.0,0.018980835
MORF4L2,0.024548274,0.097617485,0.44910115,0.22649723,0.0,0.0,0.21355154,0.24268037,0.109231964,0.34193456,0.07520611,0.017548896,0.0
NXT2,0.13379021,0.0,0.0,0.123648666,0.12511924,0.30943647,0.08673672,0.16168296,0.0,0.16290912,0.0,0.041502554,0.024119526
WDR44,0.0,0.010848692,0.06908358,0.0,0.04015657,0.26100755,0.078393765,0.0592581,0.0,0.0,0.0,0.008887699,0.0
PGRMC1,0.118364014,0.037370943,0.08353395,0.0,0.0,0.0,0.079468235,0.23486355,0.0743247,0.106488846,0.03154975,0.0,1.1643103
RNF113A,0.18221022,0.0015587476,0.17570983,0.10373181,0.22732542,0.44987267,0.028343298,0.14602527,0.2544791,0.22511256,0.048887197,0.20210224,0.0074290205
NKAP,0.090771765,0.12117206,0.0,0.041666515,0.104439065,0.22079228,0.15139218,0.12802966,0.121901155,0.23002957,0.10802283,0.24881905,0.0
LAMP2,0.0,0.09170991,0.0,0.030848328,0.21281083,0.0,0.335608,0.22963834,0.4532175,0.122483104,0.10258569,0.0,0.031259187
CUL4B,0.07647023,0.11902532,0.01334697,0.0,0.27215418,0.006295217,0.0,0.03862544,0.077002175,0.0,0.06093084,0.18243401,0.0
C1GALT1C1,0.4054687,0.06028475,0.06374395,0.0,0.022300726,0.16517864,0.035647735,0.1613743,0.016952684,0.116904326,0.0,0.0,0.0
RP1-315G1.3,0.0039009256,0.0,0.0,0.0,0.0,0.1367352,0.045011815,0.0,0.0,0.0,0.0,0.077645056,0.0
SLC25A14,0.1703322,0.05465798,0.1925355,0.0,0.046208657,0.0,0.0,0.025789823,0.0,0.009676415,0.04988017,0.11894184,0.0
HPRT1,0.25474912,0.07111759,0.06527793,0.13144775,0.0,0.0,0.07534006,0.14036846,0.4027587,0.18773907,0.016910756,0.4100398,0.0
FAM127A,0.0,0.10124432,0.16337353,0.04147099,0.0,0.013876296,0.41756114,0.15532225,0.062462978,0.08220032,0.23965369,0.0,0.020731363
FHL1,0.042344805,0.0066700606,0.00021078528,0.037640058,0.0,0.5793532,0.0,0.0,0.21839175,0.0,0.0,0.0,0.6193398
IDH3G,0.04145115,0.08465326,0.18878962,0.095006645,0.18675667,0.19852233,0.32033592,0.19743425,0.25158355,0.22247085,0.4025722,0.14260365,0.0151616065
PDZD4,0.0,0.0,0.08975299,0.0,0.0,0.0,0.0,0.25031182,0.04017328,0.0,0.0,0.022369262,0.0011886874
TKTL1,0.0,0.0,0.0025075541,0.0,0.0,0.0,0.0,0.11616686,0.12810661,0.0,0.0,0.462866,0.0
MPP1,0.0,0.103986815,0.04615718,0.0,0.0,0.0,0.5728685,0.03032238,0.016816603,0.0,0.27539435,0.0,1.1649332
FBXO25,0.0016982357,0.14361905,0.0,0.1239304,0.0,0.5889772,0.060569603,0.15954202,0.02090339,0.0,0.04458875,0.2902358,0.0
TDRP,0.0074299984,0.0,0.0,0.0,0.0,0.0,0.043692518,0.0,0.0,0.0,0.009159768,0.0,0.26921487
MYOM2,0.04213327,0.01105888,0.10740474,0.19176126,0.0,0.0,0.020302525,0.17047949,0.0,0.0,0.0,0.0,0.003686115
LONRF1,0.0,0.050107516,0.0,0.09439637,0.00246831,0.111880034,0.0,0.0,3.4842803e-06,0.021205679,0.06146421,0.12098635,0.0
DMTN,0.0,0.0,0.031858232,0.0,0.0,0.0,0.0,0.0,0.07361477,0.022803785,0.0,0.07009268,0.7458559
SLC39A14,0.0,0.017940769,0.09144871,0.0,0.016453994,0.0,0.0,0.0,0.0,0.15118453,0.0,0.0,0.105804
ADAM28,0.0,0.07628514,0.0,0.9774014,0.4570613,0.0,0.0,0.048963934,0.028054489,0.0,0.0,0.0,0.0
CLU,0.0,0.011587791,0.0,0.0,0.0,0.0,0.044863887,0.0,0.0,0.13106327,0.0,0.0,1.516914
PNOC,0.0,0.013733064,0.0,1.247985,0.5587374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HMBOX1,0.0,0.16193487,0.09011324,0.07010282,0.17606178,0.09276838,0.09258324,0.031253595,0.0,0.2882129,0.05149443,0.3841177,0.0
IDO1,0.025042057,0.20165266,0.0008024927,0.09074202,0.0,0.0,0.0,0.013169367,0.0,0.014076442,0.019250188,0.0,0.022725074
RP11-589C21.6,0.038527124,0.0,0.29320687,0.056611508,0.0,0.08234952,0.0,0.0,0.46183133,0.0,0.0,0.0,0.0
AP3M2,0.0,0.0,0.4184803,0.0,0.0,0.14163245,0.0,0.02634477,0.23857394,0.019233635,0.0007125967,0.08935161,0.0
VDAC3,0.057895903,0.11154612,0.26773855,0.04083313,0.072292425,0.012303136,0.047181416,0.42087463,0.3629968,0.3092251,0.12502633,0.26704144,0.36065775
SLC20A2,0.16562785,0.061076898,0.076549664,0.061575025,0.0,0.0,0.0,0.06981438,0.15476093,0.046743024,0.0,0.0,0.0
FNTA,0.07132013,0.050707705,0.26382563,0.19220309,0.0,0.60238624,0.0871661,0.058492262,0.17676973,0.10569506,0.104948774,0.43495986,0.03267586
LYPLA1,0.080886714,0.13701954,0.0407148,0.112250455,0.45858297,0.037158955,0.26950607,0.14965597,0.25457752,0.30068335,0.1507841,0.3879133,0.010617751
NSMAF,0.024527255,0.13121247,0.14565682,0.059040133,0.065927744,0.0,0.0,0.053649805,0.39070895,0.0,0.05991341,0.0,0.11021366
RAB2A,0.17325148,0.0,0.17652822,0.15261951,0.093761064,0.058680534,0.31974518,0.3062299,0.4047628,0.26741508,0.15588409,0.14067388,0.018213712
CHD7,0.010604902,0.07066726,0.24339077,0.1650866,0.1110227,0.0,0.0,0.0,0.14054824,0.1946386,0.0,0.0,0.0
RRS1,0.035550345,0.20062043,0.33568227,0.036005277,0.0,0.0,0.008836111,0.03542545,0.31214353,0.24386604,0.0,0.15644643,0.0
C8orf44,0.054961022,0.0,0.22326119,0.0031888979,0.3255376,0.0,0.0,0.0,0.0,0.059982803,0.041683353,0.0,0.0
STAU2,0.08183499,0.0,0.17535757,0.07094734,0.1344148,0.04385861,0.02498342,0.17550229,0.18518178,0.12669522,0.056739923,0.0,0.0
ZBTB10,0.106358096,0.09077512,0.0,0.09396163,0.08123534,0.019293044,0.046790186,0.09530317,0.29687184,0.07426602,0.0,0.0,0.0
RP11-219B4.7,0.0,0.0,0.0,0.07212618,0.11742262,0.0179698,0.042851113,0.0,0.0,0.0,0.0,0.0,0.0
CA2,0.016778609,0.044730294,0.0,0.052792538,0.0,0.0,0.18198267,0.0,0.0,0.021966754,0.0,0.0,1.4022753
TMEM55A,0.15138105,0.17364955,0.1346401,0.04553529,0.1413414,0.0,0.0,0.011685411,0.23285325,0.057300836,0.27187353,0.0,0.1231808
KIAA1429,0.038078655,0.067340195,0.020518426,0.0,0.07433307,0.15331414,0.0,0.08035639,0.07936957,0.012525072,0.08756778,0.2566597,0.0
DPY19L4,0.0,0.0,0.0,0.0,0.08253683,0.3268147,0.1161169,0.0,0.14138326,0.0,0.047299746,0.0,0.0
MTERFD1,0.2723371,0.0,0.23396583,0.0680613,0.0,0.0,0.06753449,0.16936749,0.00018811562,0.08202477,0.0,0.0,0.0
CPQ,0.14705983,0.0,0.0,0.0,0.021212436,0.11436517,0.18097275,0.17284341,0.0,0.0,0.14991347,0.6002843,0.0
POLR2K,0.1453463,0.0,0.18637776,0.23893195,0.061200775,0.02411152,0.057638135,0.17956167,0.24574089,0.32735068,0.071218796,0.0,0.0
ATP6V1C1,0.0,0.26961756,0.08425914,0.04080597,0.105622955,0.0,0.13220549,0.21972069,0.0,0.06289722,0.09213454,0.2569508,0.0
NUDCD1,0.0,0.052943278,0.2723397,0.15767658,0.0036820765,0.0,0.100523934,0.0,0.006414458,0.23131707,0.0,0.08840192,0.0
MED30,0.09552559,0.065580465,0.29612768,0.20706275,0.1935091,0.6437311,0.059194162,0.08894963,0.03509906,0.17170355,0.1025522,0.12934147,0.008669761
DERL1,0.1614606,0.061991192,0.08904318,0.04037567,0.06816541,0.2742655,0.14147086,0.27893424,0.0059294016,0.36967728,0.089079335,0.36629087,0.021302637
WDYHV1,0.0,0.12344074,0.0,0.0,0.044619508,0.0999239,0.10407749,0.0,0.0,0.08233206,0.052711602,0.38875768,0.0
RNF139,0.0553844,0.045535214,0.28527665,0.1179891,0.02336421,0.2409235,0.16153756,0.22867689,0.5205996,0.05325147,0.05578267,0.14857534,0.00073109096
KIAA0196,0.132261,0.101296365,0.09557245,0.0,0.017972013,0.34292263,0.0,0.09415017,0.0,0.047641177,0.11642147,0.029461384,0.0
SLA,0.0,0.0,0.11615296,0.07806709,0.068619095,0.3385472,0.20165515,0.22642805,0.2934263,0.2991239,0.17511299,0.0,0.0094766
CASC7,0.13163115,0.022682628,0.086761884,0.0,0.07498834,0.43630403,0.07082132,0.0,0.00016486252,0.030830035,0.0,0.055233635,0.0059815715
LYPD2,0.0,0.0,0.0,0.0,0.0,0.0,0.72891635,0.0,0.0,0.0,0.0,0.0,0.0
TOP1MT,0.0,0.0618427,0.3587431,0.08427483,0.23282088,0.35382247,0.0,0.0,0.0,0.0,0.0,0.088823564,0.0
NAPRT1,0.12340623,0.11479682,0.21985279,0.0,0.0,0.0,0.42334515,0.027650503,0.085877195,0.19831912,0.55379164,0.008296964,0.0033323916
SHARPIN,0.1089643,0.16896886,0.0,0.0,0.15734898,0.4205521,0.1907045,0.22858147,0.27156675,0.21872117,0.046100676,0.15676402,0.07472476
MAF1,0.091054976,0.12148075,0.36307812,0.37295628,0.17213355,0.18722442,0.14853403,0.36876497,0.3235565,0.2688544,0.119024634,0.089306206,0.005842149
VPS28,0.1265072,0.022317814,0.25101992,0.15386301,0.1657873,0.28986058,0.17567651,0.22614416,0.41241974,0.1923559,0.37842587,0.2578357,0.118819594
RCL1,0.21633881,0.0,0.14282034,0.0,0.0,0.035724543,0.0,0.09128372,0.0,0.09339264,0.0,0.2723813,0.0
CD274,0.0039878865,0.015478873,0.0,0.020919504,0.0,5.0326777e-05,0.0,0.0,0.05871762,0.06159798,0.019632144,0.0,0.0
CDKN2A,0.0,0.0060229464,0.0,0.04862062,0.25126225,0.0,0.0,0.0,0.03041378,0.34109622,0.010143017,0.0,0.051426675
DNAJA1,0.4417457,0.032010257,0.19674064,0.14095376,0.16342053,0.28193453,0.18282375,0.28201428,0.32178572,0.25778458,0.19395137,0.14367999,0.0
